Hp[ft]	ACMass[kg]	CAS[kt]	TAS[kt]	M[-]	ROCD[ft/min]	Grad[deg]	FuelFlow[kg/s]	Fuel[kg]	Time[s]	Distance[NM]	Thr[N]	D[N]	fM[-]
5502.988053	65084.48032	250	270.3510901	0.4166657841	-1434.824066	-3	1.172187178	216.6918712	182	14.12219694	80113.57098	43539.77508	0.9145845027
5479.074318	65083.30813	250	270.2578101	0.4164864363	-1434.329005	-3	1.615776632	218.3076479	183	14.19729447	110438.5548	43540.10581	0.5
5455.168835	65081.69235	249.0691691	269.1658873	0.4147682865	-1428.533884	-3	1.612260205	219.9199081	184	14.27236608	110288.1871	43391.39894	0.5
5431.359937	65080.08009	248.1381196	268.0746922	0.4130516968	-1422.742626	-3	1.608773864	221.5286819	185	14.34713438	110139.5734	43244.44249	0.5
5407.64756	65078.47132	247.2068519	266.9842216	0.41133666	-1416.955213	-3	1.605317787	223.1339997	186	14.42159957	109992.7307	43099.25341	0.5
5384.031639	65076.866	246.2753662	265.8944725	0.4096231691	-1411.171629	-3	1.601892154	224.7358919	187	14.49576186	109847.6761	42955.84895	0.5
5360.512112	65075.26411	245.3436628	264.8054419	0.4079112171	-1405.391858	-3	1.598497149	226.334389	188	14.56962143	109704.4273	42814.24664	0.5
5337.088915	65073.66561	244.411742	263.7171268	0.406200797	-1399.615884	-3	1.595132959	227.929522	189	14.6431785	109563.0018	42674.4643	0.5
5313.761983	65072.07048	243.4796041	262.6295239	0.4044919017	-1393.843691	-3	1.591799776	229.5213218	190	14.71643326	109423.418	42536.52008	0.5
5290.531255	65070.47868	242.5472495	261.5426304	0.4027845242	-1388.075262	-3	1.588497795	231.1098196	191	14.7893859	109285.6941	42400.43242	0.5
5267.396667	65068.89018	241.6146785	260.4564431	0.4010786576	-1382.310582	-3	1.585227215	232.6950468	192	14.86203663	109149.849	42266.22011	0.5
5244.358158	65067.30495	240.6818914	259.370959	0.3993742949	-1376.549633	-3	1.58198824	234.277035	193	14.93438565	109015.9017	42133.90224	0.5
5221.415664	65065.72296	239.7488885	258.2861751	0.3976714291	-1370.792401	-3	1.578781076	235.8558161	194	15.00643314	108883.8717	42003.49828	0.5
5198.569124	65064.14418	238.8156703	257.2020883	0.3959700533	-1365.038868	-3	1.575605934	237.431422	195	15.0781793	108753.7786	41875.028	0.5
5175.818476	65062.56858	237.8822369	256.1186956	0.3942701604	-1359.289019	-3	1.572463032	239.0038851	196	15.14962432	108625.6426	41748.51156	0.5
5153.163659	65060.99611	236.9485889	255.0359939	0.3925717437	-1353.542838	-3	1.569352588	240.5732376	197	15.2207684	108499.4842	41623.96946	0.5
5130.604612	65059.42676	236.0147264	253.9539803	0.3908747962	-1347.800308	-3	1.566274827	242.1395125	198	15.29161173	108375.3242	41501.4226	0.5
5108.141273	65057.86049	235.08065	252.8726517	0.3891793109	-1342.061414	-3	1.563229979	243.7027425	199	15.36215451	108253.1839	41380.89225	0.5
5085.773583	65056.29726	234.1463599	251.792005	0.387485281	-1336.326139	-3	1.560218279	245.2629607	200	15.43239691	108133.0849	41262.40006	0.5
5063.501481	65054.73704	233.2118566	250.7120373	0.3857926997	-1330.594468	-3	1.557239964	246.8202007	201	15.50233913	108015.0492	41145.96811	0.5
5041.324906	65053.1798	232.2771404	249.6327455	0.3841015599	-1324.866383	-3	1.554295279	248.374496	202	15.57198137	107899.0992	41031.61886	0.5
5019.2438	65051.6255	231.3422117	248.5541267	0.382411855	-1319.14187	-3	1.551384473	249.9258804	203	15.64132379	107785.258	40919.37522	0.5
4997.258102	65050.07412	230.4070709	247.4761777	0.380723578	-1313.420913	-3	1.548507801	251.4743882	204	15.71036661	107673.5486	40809.26053	0.5
4975.367753	65048.52561	229.4717184	246.3988956	0.3790367221	-1307.703494	-3	1.545665522	253.0200538	205	15.77910999	107563.995	40701.29856	0.5
4953.572695	65046.97995	228.5361545	245.3222773	0.3773512805	-1301.989599	-3	1.542857903	254.5629117	206	15.84755413	107456.6212	40595.51355	0.5
4931.872868	65045.43709	227.6003798	244.24632	0.3756672464	-1296.279212	-3	1.540085213	256.1029969	207	15.9156992	107351.4519	40491.93021	0.5
4910.268215	65043.897	226.6643945	243.1710205	0.3739846129	-1290.572315	-3	1.537347729	257.6403446	208	15.9835454	107248.5124	40390.57372	0.5
4888.758676	65042.35966	225.7281992	242.0963758	0.3723033734	-1284.868895	-3	1.534645736	259.1749904	209	16.05109291	107147.8282	40291.46976	0.5
4867.344195	65040.82501	224.7917941	241.022383	0.370623521	-1279.168934	-3	1.531979521	260.7069699	210	16.1183419	107049.4255	40194.64451	0.5
4846.024712	65039.29303	223.8551799	239.9490391	0.368945049	-1273.472416	-3	1.529349381	262.2363193	211	16.18529257	106953.331	40100.12468	0.5
4824.800172	65037.76368	222.9183568	238.876341	0.3672679506	-1267.779326	-3	1.526755616	263.7630749	212	16.25194508	106859.5718	40007.93749	0.5
4803.670517	65036.23693	221.9813254	237.8042859	0.365592219	-1262.089649	-3	1.524198535	265.2872734	213	16.31829962	106768.1757	39918.11075	0.5
4782.635689	65034.71273	221.0440861	236.7328706	0.3639178477	-1256.403367	-3	1.521678455	266.8089519	214	16.38435636	106679.1711	39830.67278	0.5
4761.695633	65033.19105	220.1066392	235.6620922	0.3622448297	-1250.720466	-3	1.519195696	268.3281476	215	16.45011549	106592.5867	39745.65251	0.5
4740.850292	65031.67185	219.1689853	234.5919477	0.3605731585	-1245.040929	-3	1.516750588	269.8448981	216	16.51557718	106508.452	39663.07944	0.5
4720.09961	65030.1551	218.2311249	233.5224342	0.3589028273	-1239.36474	-3	1.514343468	271.3592416	217	16.58074161	106426.7972	39582.9837	0.5
4699.443531	65028.64076	217.2930583	232.4535487	0.3572338295	-1233.691885	-3	1.511974681	272.8712163	218	16.64560896	106347.653	39505.39602	0.5
4678.882	65027.12878	216.3547861	231.3852881	0.3555661584	-1228.022346	-3	1.509644578	274.3808609	219	16.71017939	106271.0506	39430.3478	0.5
4658.41496	65025.61914	215.4163088	230.3176496	0.3538998073	-1222.356109	-3	1.507353521	275.8882144	220	16.77445308	106197.0221	39357.87105	0.5
4638.042359	65024.11179	214.4776267	229.2506301	0.3522347695	-1216.693157	-3	1.505101876	277.3933163	221	16.8384302	106125.6002	39287.99851	0.5
4617.764139	65022.60668	213.5387404	228.1842267	0.3505710385	-1211.033474	-3	1.50289002	278.8962063	222	16.90211093	106056.8182	39220.76357	0.5
4597.580248	65021.10379	212.5996504	227.1184364	0.3489086076	-1205.377046	-3	1.50071834	280.3969246	223	16.96549544	105990.7102	39156.20036	0.5
4577.490631	65019.60308	211.6603572	226.0532563	0.3472474702	-1199.723856	-3	1.49858723	281.8955119	224	17.0285839	105927.311	39094.34372	0.5
4557.495233	65018.10449	210.7208612	224.9886834	0.3455876197	-1194.073889	-3	1.496497092	283.3920089	225	17.09137647	105866.6561	39035.22928	0.5
4537.594002	65016.60799	209.781163	223.9247147	0.3439290495	-1188.427128	-3	1.053021297	284.4450302	226	17.15387332	74555.20402	38978.89339	0.939247036
4517.786883	65015.55497	209.781163	223.860108	0.3438056553	-1188.084243	-3	1.052933666	285.4979639	227	17.21607463	74552.72758	38978.48906	0.9392865316
4497.985479	65014.50204	209.781163	223.7955459	0.3436823559	-1187.741596	-3	1.052846098	286.55081	228	17.278258	74550.25279	38978.08468	0.9393259881
4478.189785	65013.44919	209.781163	223.7310285	0.343559151	-1187.399185	-3	1.052758593	287.6035686	229	17.34042343	74547.77966	38977.68024	0.9393654055
4458.399799	65012.39643	209.781163	223.6665558	0.3434360405	-1187.057011	-3	1.052671152	288.6562398	230	17.40257093	74545.30817	38977.27576	0.9394047838
4438.615516	65011.34376	209.781163	223.6021276	0.3433130244	-1186.715074	-3	1.052583773	289.7088235	231	17.46470053	74542.83833	38976.87122	0.9394441232
4418.836931	65010.29118	209.781163	223.5377439	0.3431901025	-1186.373373	-3	1.052496457	290.76132	232	17.52681224	74540.37013	38976.46664	0.9394834236
4399.064041	65009.23868	209.781163	223.4734047	0.3430672748	-1186.031908	-3	1.052409205	291.8137292	233	17.58890605	74537.90358	38976.062	0.9395226852
4379.296843	65008.18627	209.781163	223.4091099	0.342944541	-1185.690679	-3	1.052322015	292.8660512	234	17.650982	74535.43866	38975.65731	0.9395619079
4359.535332	65007.13395	209.781163	223.3448595	0.3428219012	-1185.349685	-3	1.052234888	293.9182861	235	17.71304008	74532.97538	38975.25257	0.9396010918
4339.779504	65006.08171	209.781163	223.2806534	0.3426993552	-1185.008926	-3	1.052147823	294.9704339	236	17.77508032	74530.51374	38974.84778	0.9396402369
4320.029355	65005.02957	209.781163	223.2164916	0.3425769028	-1184.668403	-3	1.052060822	296.0224947	237	17.83710273	74528.05372	38974.44294	0.9396793434
4300.284881	65003.97751	209.781163	223.1523741	0.342454544	-1184.328114	-3	1.051973882	297.0744686	238	17.89910731	74525.59534	38974.03805	0.9397184112
4280.546079	65002.92553	209.781163	223.0883007	0.3423322787	-1183.98806	-3	1.051887005	298.1263556	239	17.96109408	74523.13859	38973.63311	0.9397574405
4260.812945	65001.87364	209.781163	223.0242715	0.3422101068	-1183.64824	-3	1.051800191	299.1781558	240	18.02306305	74520.68346	38973.22812	0.9397964312
4241.085474	65000.82184	209.781163	222.9602863	0.3420880281	-1183.308654	-3	1.051713438	300.2298693	241	18.08501424	74518.22995	38972.82308	0.9398353834
4221.363664	64999.77013	209.781163	222.8963452	0.3419660426	-1182.969302	-3	1.051626748	301.281496	242	18.14694765	74515.77807	38972.41799	0.9398742972
4201.647509	64998.7185	209.781163	222.8324481	0.3418441501	-1182.630183	-3	1.05154012	302.3330361	243	18.2088633	74513.3278	38972.01284	0.9399131726
4181.937005	64997.66696	209.781163	222.7685949	0.3417223506	-1182.291298	-3	1.051453554	303.3844897	244	18.2707612	74510.87915	38971.60765	0.9399520096
4162.232151	64996.61551	209.781163	222.7047857	0.3416006439	-1181.952645	-3	1.05136705	304.4358567	245	18.33264137	74508.43211	38971.20241	0.9399908084
4142.53294	64995.56414	209.781163	222.6410203	0.3414790299	-1181.614226	-3	1.051280608	305.4871373	246	18.39450381	74505.98669	38970.79712	0.9400295689
4122.839369	64994.51286	209.781163	222.5772987	0.3413575085	-1181.276039	-3	1.051194227	306.5383316	247	18.45634854	74503.54287	38970.39178	0.9400682913
4103.151435	64993.46167	209.781163	222.5136209	0.3412360796	-1180.938084	-3	1.051107908	307.5894395	248	18.51817557	74501.10067	38969.98639	0.9401069754
4083.469134	64992.41056	209.781163	222.4499868	0.3411147431	-1180.600361	-3	1.051021651	308.6404611	249	18.5799849	74498.66006	38969.58095	0.9401456215
4063.792461	64991.35954	209.781163	222.3863964	0.3409934989	-1180.26287	-3	1.050935456	309.6913966	250	18.64177657	74496.22106	38969.17546	0.9401842296
4044.121413	64990.3086	209.781163	222.3228495	0.3408723469	-1179.92561	-3	1.050849322	310.7422459	251	18.70355057	74493.78366	38968.76992	0.9402227997
4024.455987	64989.25775	209.781163	222.2593463	0.340751287	-1179.588582	-3	1.050763249	311.7930091	252	18.76530691	74491.34786	38968.36434	0.9402613318
4004.796177	64988.20699	209.781163	222.1958866	0.3406303191	-1179.251785	-3	1.050677238	312.8436864	253	18.82704562	74488.91365	38967.9587	0.940299826
3985.141981	64987.15631	209.781163	222.1324704	0.340509443	-1178.915218	-3	1.050591288	313.8942777	254	18.8887667	74486.48104	38967.55301	0.9403382824
3965.493394	64986.10572	209.781163	222.0690976	0.3403886587	-1178.578882	-3	1.050505399	314.9447831	255	18.95047016	74484.05002	38967.14728	0.9403767009
3945.850412	64985.05522	209.781163	222.0057682	0.3402679661	-1178.242776	-3	1.050419572	315.9952026	256	19.01215602	74481.62059	38966.74149	0.9404150817
3926.213033	64984.0048	209.781163	221.9424821	0.340147365	-1177.906901	-3	1.050333805	317.0455364	257	19.07382429	74479.19274	38966.33566	0.9404534249
3906.581251	64982.95446	209.781163	221.8792394	0.3400268553	-1177.571255	-3	1.050248099	318.0957845	258	19.13547498	74476.76648	38965.92978	0.9404917303
3886.955063	64981.90422	209.781163	221.8160399	0.3399064371	-1177.235839	-3	1.491317765	319.5871023	259	19.19710811	105759.7408	38965.52385	0.5
3867.334466	64980.4129	208.8329506	220.7541199	0.3382557306	-1171.599951	-3	1.489301847	321.0764042	260	19.25872367	105703.7984	38911.11432	0.5
3847.8078	64978.9236	207.8845305	219.6927898	0.3366062701	-1165.967194	-3	1.487328859	322.563733	261	19.32004426	105650.7648	38859.61157	0.5
3828.375014	64977.43627	206.9359033	218.6320467	0.334958049	-1160.337553	-3	1.485399256	324.0491323	262	19.38107004	105600.6798	38811.05541	0.5
3809.036054	64975.95087	205.9870696	217.5718877	0.3333110608	-1154.711011	-3	1.483513501	325.5326458	263	19.44180116	105553.5842	38765.48658	0.5
3789.790871	64974.46735	205.0380299	216.5123099	0.331665299	-1149.087554	-3	1.481672071	327.0143178	264	19.5022378	105509.5194	38722.9467	0.5
3770.639412	64972.98568	204.0887848	215.4533102	0.3300207572	-1143.467165	-3	1.479875453	328.4941933	265	19.5623801	105468.5281	38683.47837	0.5
3751.581626	64971.50581	203.1393349	214.3948859	0.328377429	-1137.84983	-3	1.799902422	330.2940957	266	19.62222825	128382.24	61598.71145	0.5
3732.617462	64969.7059	202.1896807	213.337034	0.3267353078	-1132.235533	-3	1.795778629	332.0898743	267	19.68178238	128193.8401	61412.16165	0.5
3713.74687	64967.91013	201.2398229	212.2797515	0.3250943872	-1126.624258	-3	1.791722063	333.8815964	268	19.74104267	128009.875	61230.04244	0.5
3694.969799	64966.1184	200.2897619	211.2230356	0.3234546609	-1121.01599	-3	1.787733346	335.6693298	269	19.80000927	127830.4008	61052.40993	0.5
3676.286199	64964.33067	199.3394985	210.1668834	0.3218161224	-1115.410713	-3	1.783813119	337.4531429	270	19.85868233	127655.4749	60879.32155	0.5
3657.69602	64962.54686	198.3890332	209.1112919	0.3201787653	-1109.808413	-3	1.779962033	339.2331049	271	19.91706202	127485.1558	60710.83603	0.5
3639.199213	64960.7669	197.4383665	208.0562583	0.3185425831	-1104.209073	-3	1.776180762	341.0092857	272	19.97514849	127319.5036	60547.01348	0.5
3620.795729	64958.99071	196.4874992	207.0017796	0.3169075696	-1098.612678	-3	1.772469992	342.7817557	273	20.0329419	127158.5798	60387.91542	0.5
3602.485517	64957.21824	195.5364319	205.947853	0.3152737184	-1093.019213	-3	1.768830428	344.5505861	274	20.09044239	127002.4473	60233.60479	0.5
3584.268531	64955.44941	194.585165	204.8944755	0.313641023	-1087.428663	-3	1.765262795	346.3158489	275	20.14765013	126851.1704	60084.14604	0.5
3566.14472	64953.68415	193.6336994	203.8416443	0.3120094772	-1081.841012	-3	1.761767833	348.0776167	276	20.20456526	126704.815	59939.60517	0.5
3548.114036	64951.92238	192.6820355	202.7893564	0.3103790745	-1076.256244	-3	1.758346305	349.835963	277	20.26118794	126563.4487	59800.04973	0.5
3530.176432	64950.16404	191.7301741	201.737609	0.3087498087	-1070.674345	-3	1.754998991	351.590962	278	20.31751831	126427.1405	59665.54892	0.5
3512.331859	64948.40904	190.7781157	200.6863992	0.3071216734	-1065.0953	-3	1.751726692	353.3426887	279	20.37355654	126295.9612	59536.17362	0.5
3494.580271	64946.65731	189.825861	199.6357241	0.3054946623	-1059.519091	-3	1.748530231	355.0912189	280	20.42930276	126169.9835	59411.99645	0.5
3476.92162	64944.90878	188.8734107	198.5855808	0.303868769	-1053.945706	-3	1.74541045	356.8366294	281	20.48475713	126049.2815	59293.0918	0.5
3459.355858	64943.16337	187.9207654	197.5359665	0.3022439874	-1048.375128	-3	1.742368217	358.5789976	282	20.53991979	125933.9316	59179.53592	0.5
3441.882939	64941.421	186.9679258	196.4868782	0.3006203111	-1042.807342	-3	1.73940442	360.318402	283	20.59479089	125824.0116	59071.40694	0.5
3424.502817	64939.6816	186.0148925	195.4383132	0.2989977338	-1037.242332	-3	1.736519971	362.054922	284	20.64937058	125719.6018	58968.78499	0.5
3407.215445	64937.94508	185.0616662	194.3902684	0.2973762493	-1031.680084	-3	1.733715808	363.7886378	285	20.703659	125620.784	58871.75217	0.5
3390.020776	64936.21136	184.1082475	193.3427412	0.2957558513	-1026.120582	-3	1.730992893	365.5196307	286	20.7576563	125527.6425	58780.3927	0.5
3372.918767	64934.48037	183.1546372	192.2957285	0.2941365335	-1020.563812	-3	1.728352215	367.2479829	287	20.81136261	125440.2634	58694.79295	0.5
3355.90937	64932.75202	182.2008359	191.2492275	0.2925182897	-1015.009757	-3	1.725794788	368.9737777	288	20.8647781	125358.7354	58615.0415	0.5
3338.992541	64931.02622	181.2468444	190.2032354	0.2909011137	-1009.458403	-3	1.723321656	370.6970994	289	20.91790288	125283.1493	58541.22925	0.5
3322.168234	64929.3029	180.2926632	189.1577493	0.2892849993	-1003.909734	-3	1.720933889	372.4180332	290	20.97073711	125213.5981	58473.44944	0.5
3305.436405	64927.58197	179.3382931	188.1127663	0.2876699402	-998.3637356	-3	1.281346809	373.6993801	291	21.02328093	93307.19174	58411.79777	0.9562634506
3288.797009	64926.30062	179.3382931	188.0670817	0.2875832447	-998.1212753	-3	1.281264988	374.980645	292	21.07553448	93304.62674	58410.81825	0.956288028
3272.161655	64925.01935	179.3382931	188.0214239	0.2874966055	-997.8789575	-3	1.28118321	376.2618283	293	21.12777533	93302.0627	58409.83879	0.956312584
3255.530339	64923.73817	179.3382931	187.975793	0.2874100225	-997.6367821	-3	1.281101475	377.5429297	294	21.18000351	93299.49963	58408.8594	0.9563371187
3238.903059	64922.45707	179.3382931	187.9301888	0.2873234956	-997.3947488	-3	1.281019783	378.8239495	295	21.23221901	93296.93752	58407.88006	0.9563616321
3222.279813	64921.17605	179.3382931	187.8846114	0.2872370249	-997.1528576	-3	1.280938134	380.1048876	296	21.28442184	93294.37637	58406.90078	0.9563861242
3205.660599	64919.89511	179.3382931	187.8390607	0.2871506101	-996.9111084	-3	1.280856528	381.3857442	297	21.33661201	93291.81618	58405.92156	0.9564105951
3189.045414	64918.61426	179.3382931	187.7935368	0.2870642514	-996.669501	-3	1.280774965	382.6665191	298	21.38878952	93289.25694	58404.9424	0.9564350447
3172.434256	64917.33348	179.3382931	187.7480396	0.2869779486	-996.4280352	-3	1.280693444	383.9472126	299	21.44095439	93286.69867	58403.9633	0.9564594731
3155.827122	64916.05279	179.3382931	187.702569	0.2868917017	-996.186711	-3	1.280611967	385.2278245	300	21.49310663	93284.14135	58402.98425	0.9564838804
3139.22401	64914.77218	179.3382931	187.6571251	0.2868055106	-995.9455282	-3	1.280530533	386.5083551	301	21.54524623	93281.58498	58402.00527	0.9565082665
3122.624918	64913.49164	179.3382931	187.6117078	0.2867193752	-995.7044867	-3	1.280449141	387.7888042	302	21.59737321	93279.02957	58401.02634	0.9565326314
3106.029843	64912.2112	179.3382931	187.5663171	0.2866332956	-995.4635864	-3	1.280367792	389.069172	303	21.64948757	93276.47511	58400.04748	0.9565569753
3089.438783	64910.93083	179.3382931	187.520953	0.2865472717	-995.2228271	-3	1.280286486	390.3494585	304	21.70158933	93273.9216	58399.06867	0.9565812981
3072.851736	64909.65054	179.3382931	187.4756154	0.2864613033	-994.9822087	-3	1.280205222	391.6296637	305	21.75367848	93271.36904	58398.08992	0.9566055998
3056.268699	64908.37034	179.3382931	187.4303043	0.2863753905	-994.741731	-3	1.280124001	392.9097877	306	21.80575504	93268.81743	58397.11123	0.9566298805
3039.68967	64907.09021	179.3382931	187.3850198	0.2862895331	-994.501394	-3	1.280042823	394.1898305	307	21.85781901	93266.26676	58396.1326	0.9566541402
3023.114647	64905.81017	179.3382931	187.3397617	0.2862037313	-994.2611976	-3	1.279961687	395.4697922	308	21.90987041	93263.71705	58395.15402	0.9566783789
3006.543627	64904.53021	179.3382931	187.2945301	0.2861179847	-994.0211415	-3	1.279880594	396.7496728	309	21.96190923	93261.16828	58394.17551	0.9567025966
2989.976608	64903.25033	179.3382931	187.2493249	0.2860322936	-993.7812256	-3	1.279799542	398.0294724	310	22.01393549	93258.62045	58393.19705	0.9567267934
2973.413588	64901.97053	179.3382931	187.2041461	0.2859466577	-993.5414499	-3	1.279718534	399.3091909	311	22.06594919	93256.07357	58392.21866	0.9567509693
2956.854563	64900.69081	179.3382931	187.1589937	0.285861077	-993.3018142	-3	1.279637568	400.5888285	312	22.11795034	93253.52763	58391.24032	0.9567751243
2940.299533	64899.41117	179.3382931	187.1138676	0.2857755515	-993.0623184	-3	1.279556644	401.8683851	313	22.16993895	93250.98263	58390.26204	0.9567992584
2923.748495	64898.13161	179.3382931	187.0687679	0.2856900811	-992.8229623	-3	1.279475762	403.1478609	314	22.22191503	93248.43858	58389.28381	0.9568233717
2907.201445	64896.85214	179.3382931	187.0236944	0.2856046657	-992.5837458	-3	1.279394922	404.4272558	315	22.27387857	93245.89546	58388.30565	0.9568474642
2890.658383	64895.57274	179.3382931	186.9786473	0.2855193054	-992.3446688	-3	1.279314125	405.7065699	316	22.3258296	93243.35328	58387.32755	0.9568715359
2874.119305	64894.29343	179.3382931	186.9336264	0.285434	-992.1057312	-3	1.27923337	406.9858033	317	22.37776811	93240.81204	58386.3495	0.9568955868
2857.584209	64893.0142	179.3382931	186.8886318	0.2853487495	-991.8669328	-3	1.279152656	408.264956	318	22.42969412	93238.27173	58385.37151	0.956919617
2841.053094	64891.73504	179.3382931	186.8436633	0.2852635538	-991.6282735	-3	1.279071985	409.5440279	319	22.48160763	93235.73236	58384.39358	0.9569436265
2824.525956	64890.45597	179.3382931	186.7987211	0.285178413	-991.3897532	-3	1.278991356	410.8230193	320	22.53350865	93233.19392	58383.41571	0.9569676152
2808.002793	64889.17698	179.3382931	186.753805	0.2850933269	-991.1513718	-3	1.278910769	412.1019301	321	22.58539718	93230.65641	58382.4379	0.9569915833
2791.483604	64887.89807	179.3382931	186.708915	0.2850082954	-990.9131291	-3	1.278830224	413.3807603	322	22.63727324	93228.11984	58381.46015	0.9570155307
2774.968385	64886.61924	179.3382931	186.6640512	0.2849233186	-990.6750249	-3	1.27874972	414.65951	323	22.68913682	93225.58419	58380.48245	0.9570394576
2758.457135	64885.34049	179.3382931	186.6192135	0.2848383964	-990.4370593	-3	1.278669259	415.9381793	324	22.74098795	93223.04948	58379.50481	0.9570633638
2741.94985	64884.06182	179.3382931	186.5744018	0.2847535287	-990.199232	-3	1.278588839	417.2167681	325	22.79282662	93220.51569	58378.52723	0.9570872494
2725.44653	64882.78323	179.3382931	186.5296162	0.2846687154	-989.9615429	-3	1.278508461	418.4952766	326	22.84465284	93217.98283	58377.54971	0.9571111145
2708.947171	64881.50472	179.3382931	186.4848565	0.2845839566	-989.7239919	-3	1.278428124	419.7737047	327	22.89646662	93215.4509	58376.57225	0.957134959
2692.451771	64880.2263	179.3382931	186.4401229	0.2844992521	-989.4865789	-3	1.27834783	421.0520525	328	22.94826797	93212.91989	58375.59485	0.9571587831
2675.960328	64878.94795	179.3382931	186.3954153	0.284414602	-989.2493038	-3	1.278267577	422.3303201	329	23.0000569	93210.38981	58374.6175	0.9571825866
2659.47284	64877.66968	179.3382931	186.3507336	0.2843300061	-989.0121663	-3	1.278187365	423.6085075	330	23.0518334	93207.86065	58373.64021	0.9572063697
2642.989303	64876.39149	179.3382931	186.3060778	0.2842454644	-988.7751665	-3	1.278107195	424.8866147	331	23.10359749	93205.33241	58372.66298	0.9572301324
2626.509717	64875.11339	179.3382931	186.261448	0.2841609768	-988.5383041	-3	1.278027067	426.1646417	332	23.15534918	93202.8051	58371.68581	0.9572538746
2610.034079	64873.83536	179.3382931	186.216844	0.2840765434	-988.301579	-3	1.27794698	427.4425887	333	23.20708847	93200.2787	58370.7087	0.9572775965
2593.562386	64872.55741	179.3382931	186.1722659	0.283992164	-988.0649912	-3	1.277866934	428.7204556	334	23.25881537	93197.75322	58369.73164	0.957301298
2577.094636	64871.27954	179.3382931	186.1277136	0.2839078385	-987.8285405	-3	1.27778693	429.9982426	335	23.31052989	93195.22866	58368.75464	0.9573249791
2560.630827	64870.00176	179.3382931	186.0831871	0.2838235671	-987.5922268	-3	1.277706967	431.2759495	336	23.36223203	93192.70502	58367.7777	0.9573486399
2544.170957	64868.72405	179.3382931	186.0386864	0.2837393495	-987.3560499	-3	1.277627045	432.5535766	337	23.41392181	93190.18229	58366.80082	0.9573722805
2527.715023	64867.44642	179.3382931	185.9942114	0.2836551858	-987.1200097	-3	1.277547165	433.8311237	338	23.46559922	93187.66048	58365.824	0.9573959007
2511.263022	64866.16888	179.3382931	185.9497622	0.2835710758	-986.8841061	-3	1.277467325	435.1085911	339	23.51726428	93185.13958	58364.84723	0.9574195007
2494.814954	64864.89141	179.3382931	185.9053387	0.2834870196	-986.648339	-3	1.71407223	436.8226633	340	23.56891699	125037.8113	58363.87052	0.5
2478.370815	64863.17734	178.3729568	184.8621394	0.2818800323	-981.1118067	-3	1.711842078	438.5345054	341	23.62055736	124979.0959	58306.91708	0.5
2462.018951	64861.46549	177.407426	183.8194287	0.2802740664	-975.5778683	-3	1.709702515	440.2442079	342	23.67190796	124926.8532	58256.43395	0.5
2445.75932	64859.75579	176.4417014	182.777204	0.2786691158	-970.0465087	-3	1.707654774	441.9518627	343	23.72296891	124881.1899	58212.52801	0.5
2429.591879	64858.04814	175.4757837	181.7354624	0.2770651744	-964.5177131	-3	1.705700125	443.6575628	344	23.77374036	124842.2157	58175.30909	0.5
2413.516583	64856.34244	174.5096737	180.6942011	0.275462236	-958.9914662	-3	1.703839875	445.3614027	345	23.82422243	124810.0433	58144.89001	0.5
2397.533392	64854.6386	173.5433722	179.6534172	0.2738602947	-953.4677533	-3	1.702075366	447.063478	346	23.87441526	124784.7887	58121.38671	0.5
2381.642263	64852.93652	172.57688	178.6131079	0.2722593442	-947.9465594	-3	1.700407981	448.763886	347	23.92431899	124766.5708	58104.91836	0.5
2365.843154	64851.23611	171.6101978	177.5732704	0.2706593786	-942.4278694	-3	1.698839143	450.4627252	348	23.97393374	124755.512	58095.60745	0.5
2350.136023	64849.53727	170.6433264	176.5339019	0.2690603917	-936.9116684	-3	1.697370315	452.1600955	349	24.02325965	124751.7383	58093.5799	0.5
2334.520828	64847.8399	169.6762666	175.4949996	0.2674623776	-931.3979416	-3	1.696003004	453.8560985	350	24.07229685	124755.3789	58098.96523	0.5
2318.997529	64846.1439	168.7090192	174.4565606	0.2658653301	-925.886674	-3	1.694738762	455.5508372	351	24.12104546	124766.567	58111.89664	0.5
2303.566084	64844.44916	167.741585	173.4185822	0.2642692432	-920.3778507	-3	1.693579186	457.2444164	352	24.16950561	124785.4395	58132.51114	0.5
2288.226454	64842.75558	166.7739647	172.3810616	0.2626741109	-914.8714568	-3	1.692525921	458.9369423	353	24.21767744	124812.1373	58160.9497	0.5
2272.978596	64841.06306	165.8061593	171.3439958	0.2610799272	-909.3674774	-3	1.691580663	460.628523	354	24.26556107	124846.8052	58197.3574	0.5
2257.822471	64839.37148	164.8381695	170.3073823	0.259486686	-903.8658976	-3	1.690745155	462.3192682	355	24.31315662	124889.5926	58241.88356	0.5
2242.75804	64837.68073	163.8699961	169.2712181	0.2578943813	-898.3667027	-3	1.690021198	464.0092894	356	24.36046423	124940.6531	58294.68189	0.5
2227.785261	64835.99071	162.9016399	168.2355004	0.2563030072	-892.8698777	-3	1.689410643	465.6987	357	24.40748401	125000.1447	58355.91066	0.5
2212.904097	64834.3013	161.9331018	167.2002265	0.2547125576	-887.3754079	-3	1.688915402	467.3876154	358	24.4542161	125068.2303	58425.73286	0.5
2198.114507	64832.61238	160.9643826	166.1653936	0.2531230266	-881.8832783	-3	1.688537444	469.0761528	359	24.5006606	125145.0779	58504.3164	0.5
2183.416452	64830.92385	159.9954831	165.1309988	0.2515344081	-876.3934743	-3	1.254887567	470.3310404	360	24.54681766	93083.35184	58591.83423	0.9660204949
